event_id,run_id,session_id,player_id,chord_name,onset_s,video_path,finger,true_string,true_fret,mp_string_est,mp_fret_est,bx,by,z,tip_px_x,tip_px_y,curl,mcp_px_x,mcp_px_y,pip_px_x,pip_px_y,index_bx,middle_bx,ring_bx,pinky_bx,index_by,middle_by,ring_by,pinky_by,index_z,middle_z,ring_z,pinky_z,index_curl,middle_curl,ring_curl,pinky_curl,wrist_px_x,wrist_px_y,index_mcp_px_x,index_mcp_px_y,wrist_angle,neck_angle,hand_conf,reproj_px,n_frames_used,occluded,occ_reason
chordstream_aditya_001#30,chordstream_aditya_001,2026-06-21-0249,aditya,Am,37.3025,/Users/aritro/Downloads/tactus/.claude/worktrees/analysis-pipeline/data/raw/2026-06-21-0249/aditya/video/chordstream_aditya_001.webm,middle,4,2,6,0,-0.17813874781131744,-0.24610722064971924,-0.04238489270210266,332.0983028411865,830.2536177635193,71.66155177156372,263.2405185699463,879.7990822792053,346.2333869934082,885.6306982040405,-0.18125280737876892,-0.17813874781131744,-0.1733100414276123,-0.171851247549057,-0.5295015573501587,-0.24610722064971924,0.00893548596650362,0.25701627135276794,-0.05588432401418686,-0.04238489270210266,-0.023770416155457497,-0.019882358610630035,68.1548139211246,71.66155177156372,73.20852117102096,77.97179597642352,267.4368953704834,752.2569537162781,258.78899574279785,852.9870128631592,94.90693801665748,0.46980561526774095,0.9677855968475342,0.0,3,1,offboard
chordstream_aditya_001#30,chordstream_aditya_001,2026-06-21-0249,aditya,Am,37.3025,/Users/aritro/Downloads/tactus/.claude/worktrees/analysis-pipeline/data/raw/2026-06-21-0249/aditya/video/chordstream_aditya_001.webm,ring,3,2,6,0,-0.1733100414276123,0.00893548596650362,-0.023770416155457497,335.506067276001,846.6586947441101,73.20852117102096,274.0333843231201,892.9231953620911,347.4766445159912,897.4554419517517,-0.18125280737876892,-0.17813874781131744,-0.1733100414276123,-0.171851247549057,-0.5295015573501587,-0.24610722064971924,0.00893548596650362,0.25701627135276794,-0.05588432401418686,-0.04238489270210266,-0.023770416155457497,-0.019882358610630035,68.1548139211246,71.66155177156372,73.20852117102096,77.97179597642352,267.4368953704834,752.2569537162781,258.78899574279785,852.9870128631592,94.90693801665748,0.46980561526774095,0.9677855968475342,0.0,3,1,offboard
chordstream_aditya_001#30,chordstream_aditya_001,2026-06-21-0249,aditya,Am,37.3025,/Users/aritro/Downloads/tactus/.claude/worktrees/analysis-pipeline/data/raw/2026-06-21-0249/aditya/video/chordstream_aditya_001.webm,index,2,1,6,0,-0.18125280737876892,-0.5295015573501587,-0.05588432401418686,330.4373359680176,812.083625793457,68.1548139211246,258.78899574279785,852.9870128631592,342.90470123291016,866.0719227790833,-0.18125280737876892,-0.17813874781131744,-0.1733100414276123,-0.171851247549057,-0.5295015573501587,-0.24610722064971924,0.00893548596650362,0.25701627135276794,-0.05588432401418686,-0.04238489270210266,-0.023770416155457497,-0.019882358610630035,68.1548139211246,71.66155177156372,73.20852117102096,77.97179597642352,267.4368953704834,752.2569537162781,258.78899574279785,852.9870128631592,94.90693801665748,0.46980561526774095,0.9677855968475342,0.0,3,1,offboard|deepz
chordstream_aditya_001#31,chordstream_aditya_001,2026-06-21-0249,aditya,Am,38.794666666666664,/Users/aritro/Downloads/tactus/.claude/worktrees/analysis-pipeline/data/raw/2026-06-21-0249/aditya/video/chordstream_aditya_001.webm,middle,4,2,6,7,0.6073436141014099,-0.3410763144493103,-0.05260668694972992,1358.0868530273438,811.3255047798157,155.63399817325947,1380.3787994384766,990.72833776474,1388.1722259521484,895.38250207901,0.6369991302490234,0.6073436141014099,0.5815063714981079,0.5602877140045166,0.1549610048532486,-0.3410763144493103,-0.08570339530706406,0.30496397614479065,-0.06113245710730553,-0.05260668694972992,-0.05012613162398338,-0.04950529336929321,113.3211698580444,155.63399817325947,177.86473212089447,158.13548471876751,1299.1712951660156,1047.2880148887634,1427.5794982910156,979.3809199333191,-27.871572674957022,0.46980561526774095,0.9930473566055298,0.0,3,1,offboard
chordstream_aditya_001#31,chordstream_aditya_001,2026-06-21-0249,aditya,Am,38.794666666666664,/Users/aritro/Downloads/tactus/.claude/worktrees/analysis-pipeline/data/raw/2026-06-21-0249/aditya/video/chordstream_aditya_001.webm,ring,3,2,6,7,0.5815063714981079,-0.08570339530706406,-0.05012613162398338,1311.18896484375,834.4738483428955,177.86473212089447,1325.3639602661133,989.7179388999939,1318.1934356689453,895.8965849876404,0.6369991302490234,0.6073436141014099,0.5815063714981079,0.5602877140045166,0.1549610048532486,-0.3410763144493103,-0.08570339530706406,0.30496397614479065,-0.06113245710730553,-0.05260668694972992,-0.05012613162398338,-0.04950529336929321,113.3211698580444,155.63399817325947,177.86473212089447,158.13548471876751,1299.1712951660156,1047.2880148887634,1427.5794982910156,979.3809199333191,-27.871572674957022,0.46980561526774095,0.9930473566055298,0.0,3,1,offboard
chordstream_aditya_001#31,chordstream_aditya_001,2026-06-21-0249,aditya,Am,38.794666666666664,/Users/aritro/Downloads/tactus/.claude/worktrees/analysis-pipeline/data/raw/2026-06-21-0249/aditya/video/chordstream_aditya_001.webm,index,2,1,5,7,0.6369991302490234,0.1549610048532486,-0.06113245710730553,1411.8522262573242,855.7538294792175,113.3211698580444,1427.5794982910156,979.3809199333191,1460.7583236694336,916.230411529541,0.6369991302490234,0.6073436141014099,0.5815063714981079,0.5602877140045166,0.1549610048532486,-0.3410763144493103,-0.08570339530706406,0.30496397614479065,-0.06113245710730553,-0.05260668694972992,-0.05012613162398338,-0.04950529336929321,113.3211698580444,155.63399817325947,177.86473212089447,158.13548471876751,1299.1712951660156,1047.2880148887634,1427.5794982910156,979.3809199333191,-27.871572674957022,0.46980561526774095,0.9930473566055298,0.0,3,1,offboard|deepz
chordstream_aditya_001#32,chordstream_aditya_001,2026-06-21-0249,aditya,Am,39.91466666666667,/Users/aritro/Downloads/tactus/.claude/worktrees/analysis-pipeline/data/raw/2026-06-21-0249/aditya/video/chordstream_aditya_001.webm,middle,4,2,6,0,-0.1264277547597885,-1.0492017269134521,-0.032550450414419174,385.0555229187012,777.2267317771912,7.463019508295287,395.418119430542,770.1447987556458,444.96957778930664,773.6518406867981,-0.13163445889949799,-0.1264277547597885,-0.12033700197935104,-0.12145785987377167,-1.399603247642517,-1.0492017269134521,-0.6565585732460022,-0.3506281077861786,-0.042229827493429184,-0.032550450414419174,-0.024550413712859154,-0.022715460509061813,31.076557649719742,7.463019508295287,5.607844369002501,17.11676637241144,314.5528507232666,735.7154703140259,396.5046787261963,727.08491563797,-6.011803984512444,0.46980561526774095,0.9746405482292175,0.0,3,1,offboard
chordstream_aditya_001#32,chordstream_aditya_001,2026-06-21-0249,aditya,Am,39.91466666666667,/Users/aritro/Downloads/tactus/.claude/worktrees/analysis-pipeline/data/raw/2026-06-21-0249/aditya/video/chordstream_aditya_001.webm,ring,3,2,6,0,-0.12033700197935104,-0.6565585732460022,-0.024550413712859154,389.28677558898926,802.7550101280212,5.607844369002501,394.888858795166,798.1059908866882,441.34949684143066,801.8881630897522,-0.13163445889949799,-0.1264277547597885,-0.12033700197935104,-0.12145785987377167,-1.399603247642517,-1.0492017269134521,-0.6565585732460022,-0.3506281077861786,-0.042229827493429184,-0.032550450414419174,-0.024550413712859154,-0.022715460509061813,31.076557649719742,7.463019508295287,5.607844369002501,17.11676637241144,314.5528507232666,735.7154703140259,396.5046787261963,727.08491563797,-6.011803984512444,0.46980561526774095,0.9746405482292175,0.0,3,1,offboard
chordstream_aditya_001#32,chordstream_aditya_001,2026-06-21-0249,aditya,Am,39.91466666666667,/Users/aritro/Downloads/tactus/.claude/worktrees/analysis-pipeline/data/raw/2026-06-21-0249/aditya/video/chordstream_aditya_001.webm,index,2,1,6,0,-0.13163445889949799,-1.399603247642517,-0.042229827493429184,381.5252494812012,754.5815277099609,31.076557649719742,396.5046787261963,727.08491563797,441.01707458496094,745.0223922729492,-0.13163445889949799,-0.1264277547597885,-0.12033700197935104,-0.12145785987377167,-1.399603247642517,-1.0492017269134521,-0.6565585732460022,-0.3506281077861786,-0.042229827493429184,-0.032550450414419174,-0.024550413712859154,-0.022715460509061813,31.076557649719742,7.463019508295287,5.607844369002501,17.11676637241144,314.5528507232666,735.7154703140259,396.5046787261963,727.08491563797,-6.011803984512444,0.46980561526774095,0.9746405482292175,0.0,3,1,offboard|deepz
chordstream_aditya_001#33,chordstream_aditya_001,2026-06-21-0249,aditya,Am,41.19466666666667,/Users/aritro/Downloads/tactus/.claude/worktrees/analysis-pipeline/data/raw/2026-06-21-0249/aditya/video/chordstream_aditya_001.webm,middle,4,2,6,0,-0.0869370698928833,-1.7364641427993774,-0.04356697201728821,427.00355529785156,730.6646990776062,66.72750107981705,357.35979080200195,774.4776177406311,446.20553970336914,771.5735578536987,-0.07634608447551727,-0.0869370698928833,-0.08536358177661896,-0.0901031568646431,-2.1518545150756836,-1.7364641427993774,-1.321295142173767,-0.8991586565971375,-0.05282050371170044,-0.04356697201728821,-0.03086358681321144,-0.030316319316625595,87.2923811577931,66.72750107981705,61.28477292576569,60.75534714869538,330.8599376678467,691.4777541160583,358.1030559539795,740.5447340011597,60.95995586799176,0.46980561526774095,0.9883155822753906,0.0,3,1,offboard
